id_sprzedaz;id_sklep;id_czas;id_zamowienie;koszt_calkowity;data_dostarczenia;kod
7787;19;392;7787;8044;21.09.2020;
7788;82;260;7788;1935;15.01.2021;
7789;24;76;7789;5291;16.02.2021;
7790;99;368;7790;6897;09.05.2020;
7791;70;270;7791;1655;04.05.2020;
7792;36;116;7792;5598;06.12.2020;
7793;36;438;7793;8927;24.11.2020;
7794;40;455;7794;2801;16.09.2020;
7795;68;248;7795;5679;01.09.2020;
7796;9;118;7796;4255;03.07.2020;
7797;44;156;7797;203;20.07.2020;
7798;89;454;7798;957;24.12.2020;
7799;3;62;7799;8745;19.12.2020;
7800;92;425;7800;2831;08.01.2021;
7801;98;90;7801;9786;28.03.2021;
7802;22;29;7802;1887;02.09.2020;
7803;72;216;7803;6771;09.01.2021;
7804;10;19;7804;3134;11.06.2020;
7805;83;123;7805;9357;26.02.2021;
7806;60;446;7806;5916;16.11.2020;
7807;29;346;7807;9927;12.09.2020;
7808;56;400;7808;8395;08.01.2021;
7809;55;136;7809;7615;09.11.2020;
7810;39;181;7810;6759;14.07.2020;
7811;24;66;7811;2272;23.10.2020;
7812;59;124;7812;5024;11.02.2021;
7813;34;301;7813;2654;16.12.2020;
7814;25;438;7814;8773;31.08.2020;
7815;85;355;7815;7996;29.05.2020;
7816;62;169;7816;3084;04.09.2020;
7817;91;213;7817;3126;20.11.2020;
7818;28;21;7818;1845;20.12.2020;
7819;20;27;7819;8167;25.10.2020;
7820;43;129;7820;3160;01.11.2020;
7821;77;212;7821;1728;22.12.2020;
7822;59;229;7822;773;27.02.2021;
7823;7;118;7823;2388;17.05.2020;
7824;20;192;7824;2695;10.06.2020;
7825;73;399;7825;5752;14.04.2021;
7826;8;14;7826;104;26.04.2021;
7827;98;436;7827;7348;16.04.2021;
7828;65;86;7828;1590;14.11.2020;
7829;88;157;7829;5941;20.01.2021;
7830;91;213;7830;7737;25.07.2020;
7831;81;422;7831;702;26.02.2021;
7832;13;50;7832;167;22.04.2021;
7833;19;444;7833;9062;26.10.2020;
7834;21;103;7834;2922;05.12.2020;
7835;86;323;7835;9588;10.12.2020;
7836;36;114;7836;6049;17.09.2020;
7837;35;451;7837;2746;21.12.2020;
7838;57;315;7838;934;21.06.2020;
7839;33;316;7839;1956;29.01.2021;
7840;36;229;7840;7413;10.10.2020;
7841;79;475;7841;6051;23.02.2021;
7842;74;68;7842;8997;23.08.2020;
7843;10;25;7843;2041;22.05.2020;
7844;42;165;7844;2197;05.05.2020;
7845;68;92;7845;8937;16.06.2020;
7846;1;453;7846;9786;22.09.2020;
7847;51;108;7847;7437;29.03.2021;
7848;93;275;7848;7337;01.11.2020;
7849;91;470;7849;1177;12.09.2020;
7850;85;247;7850;4466;03.09.2020;
7851;90;42;7851;7336;21.08.2020;
7852;95;159;7852;6054;15.05.2020;
7853;62;337;7853;2016;18.10.2020;
7854;6;373;7854;981;13.08.2020;
7855;30;112;7855;2316;02.03.2021;
7856;84;179;7856;7204;03.06.2020;
7857;97;195;7857;8655;04.08.2020;
7858;83;108;7858;8313;09.08.2020;
7859;49;30;7859;8946;08.06.2020;
7860;62;14;7860;6503;05.11.2020;
7861;91;215;7861;2127;15.10.2020;
7862;9;410;7862;6734;02.09.2020;
7863;50;401;7863;9136;27.11.2020;
7864;83;437;7864;3854;14.12.2020;
7865;19;112;7865;4470;15.03.2021;
7866;46;358;7866;7812;01.01.2021;
7867;57;369;7867;9743;06.08.2020;
7868;19;298;7868;1172;23.10.2020;
7869;66;217;7869;1120;27.08.2020;
7870;40;268;7870;7827;18.09.2020;
7871;1;50;7871;5992;18.07.2020;
7872;49;304;7872;8647;06.11.2020;
7873;90;364;7873;7195;30.08.2020;
7874;98;114;7874;6589;17.05.2020;
7875;65;402;7875;7998;30.06.2020;
7876;84;361;7876;2158;18.11.2020;
7877;2;361;7877;9237;02.05.2020;
7878;84;131;7878;2354;30.03.2021;
7879;18;131;7879;2199;05.05.2020;
7880;87;166;7880;9455;15.05.2020;
7881;98;163;7881;9178;06.05.2020;
7882;62;109;7882;5381;04.10.2020;
7883;95;5;7883;2971;14.10.2020;
7884;33;442;7884;9046;03.04.2021;
7885;54;2;7885;8066;12.11.2020;
7886;12;95;7886;2648;17.09.2020;
7887;73;125;7887;8861;07.07.2020;
7888;37;11;7888;921;22.10.2020;
7889;76;239;7889;2045;20.04.2021;
7890;14;412;7890;968;12.03.2021;
7891;8;475;7891;2271;14.05.2020;
7892;100;435;7892;6531;18.07.2020;
7893;8;299;7893;9534;16.11.2020;
7894;48;45;7894;688;13.10.2020;
7895;69;208;7895;4389;20.05.2020;
7896;4;424;7896;3431;26.05.2020;
7897;59;51;7897;3461;24.03.2021;
7898;24;8;7898;7696;13.02.2021;
7899;66;399;7899;600;13.10.2020;
7900;95;269;7900;3234;05.09.2020;
7901;41;234;7901;1843;14.05.2020;
7902;7;342;7902;5161;05.11.2020;
7903;47;309;7903;6629;19.03.2021;
7904;73;317;7904;2440;12.11.2020;
7905;33;37;7905;1086;29.03.2021;
7906;44;27;7906;9525;04.01.2021;
7907;27;33;7907;1206;04.06.2020;
7908;85;462;7908;2944;23.06.2020;
7909;65;395;7909;5178;16.01.2021;
7910;44;148;7910;715;22.06.2020;
7911;60;145;7911;4598;08.05.2020;
7912;77;99;7912;996;03.10.2020;
7913;49;247;7913;2131;05.04.2021;
7914;43;245;7914;7502;18.09.2020;
7915;49;482;7915;6405;14.12.2020;
7916;77;369;7916;1700;25.07.2020;
7917;68;325;7917;584;06.03.2021;
7918;46;405;7918;6998;03.06.2020;
7919;40;218;7919;8232;17.05.2020;
7920;32;493;7920;646;22.11.2020;
7921;2;422;7921;1441;22.05.2020;
7922;92;421;7922;9213;29.11.2020;
7923;18;242;7923;7389;14.09.2020;
7924;18;339;7924;3555;15.10.2020;
7925;74;368;7925;8682;24.09.2020;
7926;24;249;7926;4981;17.06.2020;
7927;39;242;7927;9427;28.06.2020;
7928;87;111;7928;6686;21.07.2020;
7929;86;464;7929;7885;14.07.2020;
7930;59;212;7930;5361;26.02.2021;
7931;38;134;7931;8108;22.05.2020;
7932;9;97;7932;5541;27.03.2021;
7933;49;282;7933;9167;30.09.2020;
7934;15;474;7934;1260;06.01.2021;
7935;17;391;7935;3893;03.04.2021;
7936;12;121;7936;3878;15.06.2020;
7937;27;385;7937;1499;04.06.2020;
7938;57;159;7938;9845;11.06.2020;
7939;8;178;7939;4542;31.01.2021;
7940;12;142;7940;2837;16.08.2020;
7941;19;30;7941;6587;17.09.2020;
7942;67;106;7942;7143;30.12.2020;
7943;13;350;7943;1741;16.02.2021;
7944;77;29;7944;2023;25.02.2021;
7945;40;221;7945;9842;22.06.2020;
7946;24;289;7946;5035;07.06.2020;
7947;44;216;7947;814;27.07.2020;
7948;61;276;7948;5257;03.11.2020;
7949;46;126;7949;8060;21.10.2020;
7950;45;107;7950;1225;08.08.2020;
7951;72;176;7951;5438;19.04.2021;
7952;75;174;7952;1018;15.10.2020;
7953;13;261;7953;7621;24.07.2020;
7954;62;131;7954;2922;20.12.2020;
7955;90;297;7955;7192;01.03.2021;
7956;72;4;7956;3513;17.10.2020;
7957;47;355;7957;4666;16.08.2020;
7958;63;174;7958;672;17.02.2021;
7959;22;258;7959;8630;13.02.2021;
7960;10;44;7960;9310;07.12.2020;
7961;17;424;7961;1814;31.08.2020;
7962;42;56;7962;3225;20.08.2020;
7963;48;434;7963;786;21.03.2021;
7964;1;42;7964;5556;23.07.2020;
7965;77;89;7965;1306;05.04.2021;
7966;10;192;7966;1878;05.07.2020;
7967;91;497;7967;1901;06.09.2020;
7968;20;235;7968;2853;19.10.2020;
7969;62;343;7969;4969;22.05.2020;
7970;72;324;7970;7706;14.01.2021;
7971;75;232;7971;5603;03.07.2020;
7972;10;360;7972;6027;18.02.2021;
7973;47;78;7973;5022;27.07.2020;
7974;67;265;7974;1529;05.11.2020;
7975;49;133;7975;1820;05.04.2021;
7976;66;348;7976;1128;28.02.2021;
7977;17;161;7977;1580;16.10.2020;
7978;13;457;7978;3995;12.02.2021;
7979;90;55;7979;4024;03.08.2020;
7980;68;380;7980;913;01.11.2020;
7981;99;448;7981;1351;16.04.2021;
7982;34;490;7982;9262;09.03.2021;
7983;70;25;7983;1956;22.01.2021;
7984;70;306;7984;5893;13.07.2020;
7985;52;139;7985;4092;29.09.2020;
7986;41;413;7986;5831;25.03.2021;
7987;21;323;7987;8665;24.02.2021;
7988;12;105;7988;8208;03.05.2020;
7989;47;32;7989;5170;06.10.2020;
7990;45;92;7990;9129;09.03.2021;
7991;69;134;7991;8935;15.08.2020;
7992;53;90;7992;9805;09.07.2020;
7993;58;38;7993;5895;18.03.2021;
7994;20;112;7994;6917;12.04.2021;
7995;19;226;7995;1099;24.08.2020;
7996;35;162;7996;6495;28.01.2021;
7997;97;312;7997;1255;30.12.2020;
7998;1;89;7998;502;29.08.2020;
7999;92;227;7999;5501;09.06.2020;
8000;23;480;8000;6064;21.04.2021;
8001;35;48;8001;4473;12.02.2021;
8002;35;305;8002;7080;26.09.2020;
8003;16;12;8003;1819;04.07.2020;
8004;75;5;8004;9093;03.04.2021;
8005;62;482;8005;1344;16.03.2021;
8006;35;234;8006;6578;08.04.2021;
8007;35;367;8007;9094;24.07.2020;
8008;47;173;8008;9825;06.07.2020;
8009;10;185;8009;3573;30.07.2020;
8010;27;190;8010;6473;01.05.2020;
8011;4;348;8011;4069;11.12.2020;
8012;97;57;8012;2245;18.10.2020;
8013;13;376;8013;6183;10.09.2020;
8014;61;196;8014;6538;03.01.2021;
8015;9;498;8015;2895;19.05.2020;
8016;30;241;8016;4449;09.06.2020;
8017;94;443;8017;9074;10.12.2020;
8018;68;435;8018;5293;31.07.2020;
8019;91;406;8019;7982;28.02.2021;
8020;88;330;8020;4525;20.04.2021;
8021;50;19;8021;2446;03.08.2020;
8022;47;419;8022;6736;30.03.2021;
8023;35;22;8023;3255;02.12.2020;
8024;46;464;8024;9475;06.12.2020;
8025;7;172;8025;7096;19.07.2020;
8026;66;70;8026;5411;18.09.2020;
8027;45;149;8027;1823;07.10.2020;
8028;99;275;8028;1041;23.04.2021;
8029;80;162;8029;5818;03.03.2021;
8030;70;255;8030;7350;26.06.2020;
8031;55;243;8031;5334;17.07.2020;
8032;59;500;8032;2189;11.11.2020;
8033;88;350;8033;9456;30.04.2020;
8034;21;23;8034;2844;27.10.2020;
8035;82;66;8035;1514;26.08.2020;
8036;3;31;8036;1056;02.06.2020;
8037;73;214;8037;1618;01.06.2020;
8038;24;208;8038;6955;15.06.2020;
8039;45;286;8039;1797;15.05.2020;
8040;82;391;8040;6807;02.03.2021;
8041;29;263;8041;9692;27.04.2021;
8042;18;339;8042;9742;02.03.2021;
8043;15;305;8043;6795;29.05.2020;
8044;72;74;8044;6720;17.05.2020;
8045;18;396;8045;7581;15.02.2021;
8046;100;186;8046;7391;05.11.2020;
8047;18;377;8047;2913;13.08.2020;
8048;85;306;8048;8866;22.08.2020;
8049;52;238;8049;1696;28.11.2020;
8050;53;369;8050;276;18.11.2020;
8051;42;144;8051;4285;27.01.2021;
8052;82;93;8052;9469;06.02.2021;
8053;99;116;8053;8688;11.01.2021;
8054;17;422;8054;9555;09.10.2020;
8055;6;339;8055;9566;07.11.2020;
8056;48;92;8056;5511;13.02.2021;
8057;88;340;8057;6217;01.08.2020;
8058;17;463;8058;2585;21.11.2020;
8059;18;231;8059;4281;19.08.2020;
8060;83;480;8060;7750;19.09.2020;
8061;50;75;8061;7032;30.08.2020;
8062;33;2;8062;7428;30.01.2021;
8063;4;65;8063;5703;06.04.2021;
8064;89;370;8064;7999;18.10.2020;
8065;13;331;8065;5187;13.01.2021;
8066;46;309;8066;3286;23.07.2020;
8067;69;345;8067;6774;16.09.2020;
8068;84;454;8068;9670;14.08.2020;
8069;47;294;8069;1205;05.03.2021;
8070;78;457;8070;8794;26.10.2020;
8071;94;417;8071;3684;27.08.2020;
8072;49;206;8072;8262;09.08.2020;
8073;36;465;8073;6477;04.12.2020;
8074;97;165;8074;3441;21.09.2020;
8075;89;474;8075;2269;10.10.2020;
8076;89;436;8076;520;04.02.2021;
8077;46;66;8077;2347;12.01.2021;
8078;9;188;8078;1004;10.02.2021;
8079;45;145;8079;2973;12.06.2020;
8080;94;15;8080;9125;30.08.2020;
8081;85;98;8081;7637;08.04.2021;
8082;7;351;8082;6471;15.06.2020;
8083;4;292;8083;9986;23.05.2020;
8084;22;41;8084;3856;24.07.2020;
8085;6;5;8085;5202;14.07.2020;
8086;71;317;8086;4086;30.03.2021;
8087;59;262;8087;1455;31.08.2020;
8088;79;317;8088;7244;29.07.2020;
8089;82;469;8089;3635;17.04.2021;
8090;6;328;8090;1651;20.06.2020;
8091;39;64;8091;1882;22.06.2020;
8092;61;230;8092;2472;06.07.2020;
8093;36;453;8093;8686;26.12.2020;
8094;67;99;8094;1239;08.01.2021;
8095;83;48;8095;8271;11.06.2020;
8096;15;228;8096;711;26.08.2020;
8097;76;41;8097;5159;13.01.2021;
8098;64;426;8098;8416;18.10.2020;
8099;59;307;8099;6825;22.01.2021;
8100;78;448;8100;6217;27.10.2020;
8101;8;39;8101;5364;14.05.2020;
8102;94;10;8102;3068;15.09.2020;
8103;45;288;8103;5093;21.06.2020;
8104;23;332;8104;210;24.09.2020;
8105;25;20;8105;2210;22.09.2020;
8106;31;462;8106;5365;03.01.2021;
8107;100;195;8107;4749;15.09.2020;
8108;63;176;8108;1351;14.04.2021;
8109;19;454;8109;4968;11.04.2021;
8110;38;459;8110;2723;31.05.2020;
8111;19;144;8111;6722;23.07.2020;
8112;77;381;8112;2264;07.06.2020;
8113;85;402;8113;3942;11.04.2021;
8114;4;398;8114;8364;20.06.2020;
8115;92;62;8115;4206;03.07.2020;
8116;43;217;8116;7471;17.09.2020;
8117;14;454;8117;9757;04.10.2020;
8118;39;387;8118;3534;04.11.2020;
8119;95;494;8119;2973;17.11.2020;
8120;74;457;8120;2369;05.04.2021;
8121;37;476;8121;2210;06.01.2021;
8122;42;298;8122;1338;29.06.2020;
8123;77;44;8123;2713;08.10.2020;
8124;37;452;8124;4731;11.11.2020;
8125;44;206;8125;7180;18.07.2020;
8126;24;80;8126;3673;20.08.2020;
8127;90;350;8127;3354;22.05.2020;
8128;58;27;8128;1470;18.09.2020;
8129;87;225;8129;2463;09.05.2020;
8130;4;332;8130;2875;21.08.2020;
8131;19;239;8131;1818;29.11.2020;
8132;52;147;8132;4438;23.12.2020;
8133;52;379;8133;9105;18.08.2020;
8134;55;12;8134;1204;09.08.2020;
8135;43;434;8135;909;08.10.2020;
8136;95;255;8136;5855;12.12.2020;
8137;92;153;8137;5419;08.08.2020;
8138;2;89;8138;6994;22.06.2020;
8139;68;283;8139;7691;13.12.2020;
8140;48;359;8140;2845;14.04.2021;
8141;78;488;8141;8401;31.01.2021;
8142;94;23;8142;3924;07.08.2020;
8143;55;342;8143;6642;10.11.2020;
8144;43;184;8144;6382;25.07.2020;
8145;18;116;8145;844;25.12.2020;
8146;21;445;8146;2418;15.06.2020;
8147;75;265;8147;8165;10.07.2020;
8148;28;86;8148;990;22.07.2020;
8149;30;302;8149;4162;15.02.2021;
8150;55;92;8150;2898;29.01.2021;
8151;46;228;8151;3314;18.06.2020;
8152;15;247;8152;2862;29.09.2020;
8153;37;465;8153;179;11.04.2021;
8154;89;4;8154;6279;27.02.2021;
8155;69;382;8155;7839;23.03.2021;
8156;51;294;8156;205;21.06.2020;
8157;4;100;8157;5882;03.02.2021;
8158;18;234;8158;7644;25.11.2020;
8159;41;418;8159;4567;08.08.2020;
8160;30;474;8160;2965;28.10.2020;
8161;49;111;8161;9026;23.03.2021;
8162;62;289;8162;2573;16.12.2020;
8163;1;334;8163;8951;27.08.2020;
8164;14;445;8164;373;28.11.2020;
8165;52;320;8165;6030;05.11.2020;
8166;27;9;8166;2969;19.02.2021;
8167;20;255;8167;3835;20.11.2020;
8168;61;470;8168;7220;21.08.2020;
8169;1;472;8169;4769;20.04.2021;
8170;40;168;8170;8871;10.12.2020;
8171;43;179;8171;7824;28.01.2021;
8172;73;288;8172;4613;11.01.2021;
8173;76;213;8173;9307;01.06.2020;
8174;99;215;8174;534;07.10.2020;
8175;70;262;8175;6572;28.02.2021;
8176;72;340;8176;6967;25.11.2020;
8177;57;316;8177;2895;23.11.2020;
8178;85;88;8178;8309;26.12.2020;
8179;99;328;8179;8584;16.02.2021;
8180;32;205;8180;9149;15.02.2021;
8181;73;100;8181;3054;18.04.2021;
8182;81;385;8182;8683;04.03.2021;
8183;61;373;8183;868;10.07.2020;
8184;16;278;8184;7885;31.05.2020;
8185;23;483;8185;7487;18.10.2020;
8186;26;53;8186;7456;09.11.2020;
8187;81;443;8187;1423;05.12.2020;
8188;84;249;8188;7315;01.12.2020;
8189;51;65;8189;7894;14.08.2020;
8190;79;2;8190;3658;21.07.2020;
8191;52;192;8191;5565;04.05.2020;
8192;52;276;8192;7084;05.05.2020;
8193;74;91;8193;9766;09.02.2021;
8194;93;317;8194;9295;18.08.2020;
8195;83;211;8195;5316;13.10.2020;
8196;14;133;8196;4537;29.10.2020;
8197;97;252;8197;1941;17.01.2021;
8198;31;422;8198;6531;12.06.2020;
8199;58;459;8199;7299;21.08.2020;
8200;9;171;8200;843;10.10.2020;
8201;33;8;8201;2073;30.04.2020;
8202;14;400;8202;7614;09.12.2020;
8203;71;24;8203;7880;05.04.2021;
8204;69;107;8204;1923;30.01.2021;
8205;82;306;8205;3774;13.08.2020;
8206;81;353;8206;8917;18.05.2020;
8207;40;292;8207;7822;09.05.2020;
8208;62;76;8208;9573;11.08.2020;
8209;47;24;8209;9773;30.07.2020;
8210;69;476;8210;3706;30.03.2021;
8211;19;106;8211;5234;27.12.2020;
8212;16;16;8212;1988;01.12.2020;
8213;99;119;8213;1938;12.07.2020;
8214;9;31;8214;3936;15.10.2020;
8215;13;301;8215;3215;28.11.2020;
8216;27;162;8216;252;15.05.2020;
8217;98;354;8217;9900;13.01.2021;
8218;76;400;8218;6948;31.10.2020;
8219;31;356;8219;8464;01.12.2020;
8220;99;62;8220;3489;31.05.2020;
8221;22;287;8221;4548;14.03.2021;
8222;46;306;8222;5910;27.02.2021;
8223;40;468;8223;139;05.11.2020;
8224;78;408;8224;304;17.10.2020;
8225;99;99;8225;606;29.09.2020;
8226;14;240;8226;1553;22.11.2020;
8227;33;375;8227;791;21.12.2020;
8228;92;196;8228;565;27.05.2020;
8229;82;372;8229;7276;12.04.2021;
8230;41;381;8230;3531;30.06.2020;
8231;37;340;8231;3641;28.02.2021;
8232;48;273;8232;6161;22.02.2021;
8233;41;309;8233;9882;13.01.2021;
8234;74;350;8234;3446;24.12.2020;
8235;74;141;8235;5511;11.03.2021;
8236;6;25;8236;2002;11.12.2020;
8237;49;125;8237;9464;23.10.2020;
8238;26;117;8238;8410;26.05.2020;
8239;33;63;8239;8133;17.08.2020;
8240;40;250;8240;3979;19.09.2020;
8241;22;164;8241;6645;01.12.2020;
8242;77;98;8242;7804;05.06.2020;
8243;84;429;8243;8868;16.07.2020;
8244;3;221;8244;889;03.01.2021;
8245;4;343;8245;8658;24.01.2021;
8246;57;368;8246;1830;06.10.2020;
8247;52;466;8247;3262;02.08.2020;
8248;70;376;8248;4721;24.08.2020;
8249;60;163;8249;3850;02.02.2021;
8250;40;499;8250;5497;13.03.2021;
8251;68;198;8251;1521;23.02.2021;
8252;72;100;8252;4075;17.02.2021;
8253;87;301;8253;3572;03.03.2021;
8254;14;397;8254;3854;20.02.2021;
8255;40;299;8255;2712;22.05.2020;
8256;34;66;8256;6731;16.02.2021;
8257;81;360;8257;787;20.04.2021;
8258;41;88;8258;2489;17.12.2020;
8259;21;37;8259;7715;18.09.2020;
8260;46;232;8260;9797;03.07.2020;
8261;84;340;8261;4760;14.10.2020;
8262;70;173;8262;3831;19.10.2020;
8263;20;418;8263;811;23.04.2021;
8264;84;114;8264;1906;12.07.2020;
8265;77;302;8265;4851;17.07.2020;
8266;86;329;8266;1371;31.03.2021;
8267;42;23;8267;473;22.01.2021;
8268;57;411;8268;3765;02.04.2021;
8269;90;36;8269;5839;02.10.2020;
8270;18;224;8270;6220;11.10.2020;
8271;44;334;8271;2655;01.01.2021;
8272;46;145;8272;1711;14.10.2020;
8273;42;278;8273;1316;02.09.2020;
8274;18;405;8274;7364;27.02.2021;
8275;18;199;8275;4330;08.06.2020;
8276;91;376;8276;7396;06.03.2021;
8277;27;341;8277;4636;18.12.2020;
8278;24;116;8278;768;17.09.2020;
8279;14;466;8279;2380;04.07.2020;
8280;1;192;8280;2823;25.12.2020;
8281;12;389;8281;4246;12.05.2020;
8282;50;372;8282;7603;30.11.2020;
8283;13;495;8283;1591;28.01.2021;
8284;44;284;8284;4095;09.03.2021;
8285;41;222;8285;6218;01.10.2020;
8286;66;239;8286;1310;16.11.2020;
8287;22;97;8287;4007;02.02.2021;
8288;17;481;8288;1061;19.11.2020;
8289;27;128;8289;6495;31.03.2021;
8290;25;74;8290;4311;11.06.2020;
8291;78;33;8291;6310;25.07.2020;
8292;19;453;8292;4139;07.04.2021;
8293;96;65;8293;3696;11.09.2020;
8294;69;384;8294;1918;27.08.2020;
8295;13;334;8295;5409;01.09.2020;
8296;30;417;8296;9703;20.01.2021;
8297;6;470;8297;9128;05.07.2020;
8298;36;467;8298;8655;15.06.2020;
8299;100;190;8299;4856;26.11.2020;
8300;33;426;8300;1673;06.09.2020;
8301;27;441;8301;757;28.11.2020;
8302;97;218;8302;7920;29.06.2020;
8303;16;230;8303;5824;21.09.2020;
8304;12;307;8304;5856;19.04.2021;
8305;89;33;8305;2764;09.07.2020;
8306;36;264;8306;8240;25.05.2020;
8307;22;197;8307;9681;16.11.2020;
8308;64;456;8308;3737;10.04.2021;
8309;19;111;8309;8523;08.01.2021;
8310;17;459;8310;8153;04.08.2020;
8311;95;64;8311;725;01.01.2021;
8312;78;216;8312;9104;12.03.2021;
8313;40;174;8313;7757;14.12.2020;
8314;54;437;8314;7451;17.11.2020;
8315;39;61;8315;2260;22.12.2020;
8316;32;328;8316;4462;20.12.2020;
8317;14;454;8317;1320;17.02.2021;
8318;93;257;8318;949;14.01.2021;
8319;32;51;8319;9889;20.11.2020;
8320;11;170;8320;9464;15.10.2020;
8321;22;408;8321;5586;15.12.2020;
8322;96;272;8322;8985;21.07.2020;
8323;94;172;8323;9913;29.09.2020;
8324;39;393;8324;6899;13.11.2020;
8325;59;48;8325;6692;05.02.2021;
8326;14;18;8326;6042;02.02.2021;
8327;99;205;8327;9674;09.01.2021;
8328;30;107;8328;997;09.11.2020;
8329;37;270;8329;3039;05.08.2020;
8330;9;170;8330;1881;28.07.2020;
8331;18;493;8331;1240;03.12.2020;
8332;43;220;8332;9162;24.10.2020;
8333;51;74;8333;7509;17.01.2021;
8334;99;25;8334;7863;08.11.2020;
8335;97;121;8335;221;20.01.2021;
8336;68;289;8336;3268;09.09.2020;
8337;25;101;8337;6883;25.12.2020;
8338;99;470;8338;7184;31.01.2021;
8339;42;499;8339;7437;08.10.2020;
8340;75;355;8340;9510;23.06.2020;
8341;38;36;8341;1320;18.02.2021;
8342;100;122;8342;9166;06.07.2020;
8343;79;277;8343;1915;11.08.2020;
8344;31;407;8344;1303;26.05.2020;
8345;93;201;8345;6549;18.01.2021;
8346;27;145;8346;9695;16.04.2021;
8347;25;84;8347;6677;09.03.2021;
8348;26;187;8348;790;04.06.2020;
8349;90;198;8349;5587;14.09.2020;
8350;50;259;8350;5826;12.10.2020;
8351;56;57;8351;3936;15.08.2020;
8352;96;389;8352;2063;13.11.2020;
8353;1;2;8353;1325;01.02.2021;
8354;65;60;8354;5815;18.08.2020;
8355;75;74;8355;176;31.01.2021;
8356;39;423;8356;6396;06.12.2020;
8357;78;52;8357;6212;24.03.2021;
8358;43;194;8358;6849;11.12.2020;
8359;69;251;8359;1843;15.11.2020;
8360;92;363;8360;7982;10.11.2020;
8361;75;118;8361;6313;11.09.2020;
8362;88;304;8362;3102;27.01.2021;
8363;69;215;8363;175;26.04.2021;
8364;94;393;8364;7581;10.06.2020;
8365;88;323;8365;5456;11.06.2020;
8366;35;200;8366;8931;02.05.2020;
8367;100;436;8367;4661;07.06.2020;
8368;72;370;8368;4930;27.09.2020;
8369;51;55;8369;1546;04.07.2020;
8370;42;260;8370;1075;29.07.2020;
8371;34;488;8371;9652;19.05.2020;
8372;2;26;8372;9216;18.09.2020;
8373;27;18;8373;5398;19.06.2020;
8374;7;163;8374;1759;16.01.2021;
8375;49;97;8375;3875;02.01.2021;
8376;63;5;8376;3609;02.06.2020;
8377;92;463;8377;8859;23.12.2020;
8378;65;95;8378;965;02.07.2020;
8379;46;139;8379;9716;03.08.2020;
8380;22;314;8380;6091;07.12.2020;
8381;28;189;8381;1876;17.03.2021;
8382;57;420;8382;3167;23.10.2020;
8383;26;330;8383;3029;23.06.2020;
8384;98;238;8384;8756;24.07.2020;
8385;30;291;8385;5452;24.09.2020;
8386;65;395;8386;1544;16.03.2021;
8387;85;486;8387;7935;04.02.2021;
8388;81;210;8388;4211;08.02.2021;
8389;57;253;8389;4470;02.06.2020;
8390;99;332;8390;7245;23.10.2020;
8391;17;395;8391;6491;02.12.2020;
8392;93;458;8392;2979;27.04.2021;
8393;38;418;8393;5905;22.09.2020;
8394;83;371;8394;8619;25.04.2021;
8395;4;77;8395;7344;30.05.2020;
8396;62;205;8396;8919;03.08.2020;
8397;31;282;8397;6790;27.04.2021;
8398;96;417;8398;3824;29.07.2020;
8399;26;254;8399;9675;01.11.2020;
8400;76;266;8400;8340;22.04.2021;
8401;11;347;8401;3425;25.10.2020;
8402;5;244;8402;6371;25.08.2020;
8403;10;29;8403;2174;15.03.2021;
8404;85;48;8404;7068;22.06.2020;
8405;50;186;8405;8576;28.02.2021;
8406;28;202;8406;8696;14.12.2020;
8407;97;315;8407;6461;25.08.2020;
8408;50;312;8408;1659;01.12.2020;
8409;67;402;8409;7848;08.12.2020;
8410;97;50;8410;8405;17.06.2020;
8411;24;464;8411;3052;30.03.2021;
8412;73;370;8412;3007;28.06.2020;
8413;37;298;8413;7351;15.02.2021;
8414;31;394;8414;7810;03.07.2020;
8415;3;283;8415;7429;17.04.2021;
8416;90;240;8416;4951;25.09.2020;
8417;17;258;8417;4777;09.12.2020;
8418;16;472;8418;2833;25.11.2020;
8419;52;366;8419;3751;04.03.2021;
8420;81;145;8420;9994;26.06.2020;
8421;87;295;8421;2085;27.04.2021;
8422;25;499;8422;6952;08.08.2020;
8423;67;417;8423;6922;10.10.2020;
8424;77;401;8424;8814;17.02.2021;
8425;78;381;8425;1433;16.05.2020;
8426;99;206;8426;6840;13.12.2020;
8427;1;424;8427;6263;28.06.2020;
8428;9;435;8428;6734;29.10.2020;
8429;2;291;8429;5266;18.09.2020;
8430;43;329;8430;366;23.07.2020;
8431;96;83;8431;3178;27.04.2021;
8432;85;94;8432;8057;18.08.2020;
8433;23;297;8433;6915;27.01.2021;
8434;2;27;8434;7682;27.07.2020;
8435;13;457;8435;7050;28.07.2020;
8436;51;430;8436;7101;27.02.2021;
8437;58;186;8437;2984;11.09.2020;
8438;67;119;8438;9486;09.04.2021;
8439;5;191;8439;9401;23.06.2020;
8440;30;79;8440;9288;17.11.2020;
8441;7;207;8441;3137;03.03.2021;
8442;38;257;8442;3592;06.11.2020;
8443;90;397;8443;4739;12.01.2021;
8444;70;222;8444;5997;19.11.2020;
8445;61;314;8445;7132;23.09.2020;
8446;1;426;8446;3919;10.08.2020;
8447;31;324;8447;4763;18.10.2020;
8448;56;452;8448;6012;01.08.2020;
8449;63;259;8449;9461;22.11.2020;
8450;22;186;8450;8124;14.08.2020;
8451;45;376;8451;5237;02.12.2020;
8452;69;63;8452;3894;05.04.2021;
